X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
776679.0443,2955780.714,1168,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BATT,MILK ST,1,,-71.054122,42.357949,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776634.6635,2955739.301,1169,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BATT,MILK ST,1,,-71.054287,42.357836,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,167,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776446.8978,2955775.128,1170,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,WATE,BATTERYMARCH ST,1,,-71.054981,42.357937,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,168,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776464.508,2955767.203,1171,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,WATE,BATTERYMARCH ST,1,,-71.054916,42.357915,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776482.1254,2955757.82,1172,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,WATE,BATTERYMARCH ST,1,,-71.054851,42.357889,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776498.6599,2955748.795,1173,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,WATE,BATTERYMARCH ST,1,,-71.05479,42.357864,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776516.0112,2955738.682,1174,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,WATE,BATTERYMARCH ST,1,,-71.054726,42.357836,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776421.0937,2955747.662,1175,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.055077,42.357862,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,169,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776440.866,2955739.747,1176,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.055004,42.35784,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776460.3735,2955730.738,1177,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.054932,42.357815,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776477.4562,2955720.259,1178,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.054869,42.357786,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776496.1589,2955710.152,1179,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.0548,42.357758,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776514.8613,2955700.046,1180,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,BATTERYMARCH ST,1,,-71.054731,42.35773,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776565.0098,2955672.247,1181,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,KILBY ST,MILK ST,1,,-71.054546,42.357653,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,170,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776541.8779,2955650.625,1182,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,KILBY ST,MILK ST,1,,-71.054632,42.357594,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776519.0164,2955629.004,1183,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,KILBY ST,MILK ST,1,,-71.054717,42.357535,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776495.8862,2955607.018,1184,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,KILBY ST,MILK ST,1,,-71.054803,42.357475,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776472.7544,2955585.396,1185,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,KILBY ST,MILK ST,1,,-71.054889,42.357416,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776462.5047,2955581.334,1186,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,MILK,KILBY ST,1,,-71.054927,42.357405,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,172,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776442.658,2955603.46,1187,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,MILK,KILBY ST,1,,-71.055,42.357466,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776422.5432,2955625.221,1188,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,MILK,KILBY ST,1,,-71.055074,42.357526,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776402.6968,2955647.347,1189,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,MILK,KILBY ST,1,,-71.055147,42.357587,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776356.0601,2955623.781,1190,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,KILBY ST,1,,-71.05532,42.357523,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,173,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776364.5355,2955605.239,1191,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,KILBY ST,1,,-71.055289,42.357472,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776383.1768,2955555.045,1192,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,KILBY ST,1,,-71.055221,42.357334,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776390.581,2955534.676,1193,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,WATE,KILBY ST,1,,-71.055194,42.357278,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776421.6633,2955534.838,1194,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.055079,42.357278,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,174,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776348.7209,2955476.149,1195,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.05535,42.357118,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776329.6011,2955462.565,1196,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.055421,42.357081,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776310.2094,2955449.345,1197,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.055493,42.357045,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776291.0743,2955438.677,1198,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.055564,42.357016,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
776273.2925,2955427.651,1199,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,KILB,MILK ST,1,,-71.05563,42.356986,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BB,BB,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
778294.7878,2953948.85,1200,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.04818,42.352899,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,175,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778314.0411,2953937.29,1201,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.048109,42.352867,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778331.9406,2953926.087,1202,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.048043,42.352836,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778350.6571,2953913.796,1203,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.047974,42.352802,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778369.3736,2953901.505,1204,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.047905,42.352768,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778385.3812,2953890.292,1205,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.047846,42.352737,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778400.8444,2953879.806,1206,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.047789,42.352708,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778419.2751,2953870.428,1207,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,SLEE,SEAPORT BLVD,1,,-71.047721,42.352682,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778821.7763,2953614.186,1208,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.046237,42.351973,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,177,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778858.3992,2953589.6,1209,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.046102,42.351905,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778876.2995,2953578.398,1210,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.046036,42.351874,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778911.0166,2953556.352,1211,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.045908,42.351813,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778928.3706,2953546.241,1212,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.045844,42.351785,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778955.2219,2953529.256,1213,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.045745,42.351738,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
778972.0352,2953519.141,1214,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,THOM,SEAPORT BLVD,1,,-71.045683,42.35171,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779031.9688,2953482.653,1215,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045462,42.351609,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,178,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779060.1698,2953466.04,1216,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045358,42.351563,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779077.7922,2953456.294,1217,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045293,42.351536,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779101.3768,2953443.665,1218,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045206,42.351501,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779117.9197,2953433.549,1219,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045145,42.351473,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779147.4764,2953416.214,1220,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.045036,42.351425,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779164.8304,2953406.103,1221,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,SEAPORT BLVD,1,,-71.044972,42.351397,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779417.0874,2953345.497,1222,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.04404,42.351227,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,179,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779400.8046,2953357.436,1223,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.0441,42.35126,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779375.5763,2953374.065,1224,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044193,42.351306,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779360.661,2953383.096,1225,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044248,42.351331,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779331.0922,2953402.617,1226,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044357,42.351385,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779313.7343,2953413.457,1227,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044421,42.351415,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779284.1835,2953429.699,1228,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.04453,42.35146,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779254.8912,2953448.128,1229,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044638,42.351511,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779239.1645,2953457.155,1230,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044696,42.351536,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779214.7574,2953471.966,1231,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044786,42.351577,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
779199.8461,2953480.268,1232,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,NORT,SEAPORT BLVD,1,,-71.044841,42.3516,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BC,BC,0.25,,,,,,,,,1/1/2017 0:00,,ACTIVE,ACTIVE
